interval_start_est,interval_end_est,node,lmp
2016-07-20T11:00:00.0,2016-07-20T12:00:00.0,LOUISIANA.HUB,35.53
2016-07-20T11:00:00.0,2016-07-20T12:00:00.0,MICHIGAN.HUB,37.57
2016-07-20T11:00:00.0,2016-07-20T12:00:00.0,MINN.HUB,36.33
2016-07-20T11:00:00.0,2016-07-20T12:00:00.0,TEXAS.HUB,35.43
2016-07-20T12:00:00.0,2016-07-20T13:00:00.0,ARKANSAS.HUB,31.46
2016-07-20T12:00:00.0,2016-07-20T13:00:00.0,ILLINOIS.HUB,40.59
2016-07-20T12:00:00.0,2016-07-20T13:00:00.0,INDIANA.HUB,40.82
2016-07-20T12:00:00.0,2016-07-20T13:00:00.0,LOUISIANA.HUB,39.09
2016-07-20T12:00:00.0,2016-07-20T13:00:00.0,MICHIGAN.HUB,41.41
2016-07-20T12:00:00.0,2016-07-20T13:00:00.0,MINN.HUB,37.92
2016-07-20T12:00:00.0,2016-07-20T13:00:00.0,TEXAS.HUB,40.75
2016-07-20T13:00:00.0,2016-07-20T14:00:00.0,ARKANSAS.HUB,34.44
2016-07-20T13:00:00.0,2016-07-20T14:00:00.0,ILLINOIS.HUB,45.48
2016-07-20T13:00:00.0,2016-07-20T14:00:00.0,INDIANA.HUB,45.36
2016-07-20T13:00:00.0,2016-07-20T14:00:00.0,LOUISIANA.HUB,44.24
2016-07-20T13:00:00.0,2016-07-20T14:00:00.0,MICHIGAN.HUB,46.4
2016-07-20T13:00:00.0,2016-07-20T14:00:00.0,MINN.HUB,43.62
2016-07-20T13:00:00.0,2016-07-20T14:00:00.0,TEXAS.HUB,48.6
2016-07-20T14:00:00.0,2016-07-20T15:00:00.0,ARKANSAS.HUB,36.86
2016-07-20T14:00:00.0,2016-07-20T15:00:00.0,ILLINOIS.HUB,49.46
2016-07-20T14:00:00.0,2016-07-20T15:00:00.0,INDIANA.HUB,48.68
2016-07-20T14:00:00.0,2016-07-20T15:00:00.0,LOUISIANA.HUB,47.71
2016-07-20T14:00:00.0,2016-07-20T15:00:00.0,MICHIGAN.HUB,49.64
2016-07-20T14:00:00.0,2016-07-20T15:00:00.0,MINN.HUB,48.58
2016-07-20T14:00:00.0,2016-07-20T15:00:00.0,TEXAS.HUB,53.39
2016-07-20T15:00:00.0,2016-07-20T16:00:00.0,ARKANSAS.HUB,41.22
2016-07-20T15:00:00.0,2016-07-20T16:00:00.0,ILLINOIS.HUB,55.67
2016-07-20T15:00:00.0,2016-07-20T16:00:00.0,INDIANA.HUB,54.91
2016-07-20T15:00:00.0,2016-07-20T16:00:00.0,LOUISIANA.HUB,54.25
2016-07-20T15:00:00.0,2016-07-20T16:00:00.0,MICHIGAN.HUB,55.81
2016-07-20T15:00:00.0,2016-07-20T16:00:00.0,MINN.HUB,55.0
2016-07-20T15:00:00.0,2016-07-20T16:00:00.0,TEXAS.HUB,58.0
2016-07-20T16:00:00.0,2016-07-20T17:00:00.0,ARKANSAS.HUB,40.24
2016-07-20T16:00:00.0,2016-07-20T17:00:00.0,ILLINOIS.HUB,55.46
2016-07-20T16:00:00.0,2016-07-20T17:00:00.0,INDIANA.HUB,53.11
2016-07-20T16:00:00.0,2016-07-20T17:00:00.0,LOUISIANA.HUB,52.13
2016-07-20T16:00:00.0,2016-07-20T17:00:00.0,MICHIGAN.HUB,54.35
2016-07-20T16:00:00.0,2016-07-20T17:00:00.0,MINN.HUB,53.57
2016-07-20T16:00:00.0,2016-07-20T17:00:00.0,TEXAS.HUB,58.5
2016-07-20T17:00:00.0,2016-07-20T18:00:00.0,ARKANSAS.HUB,35.39
2016-07-20T17:00:00.0,2016-07-20T18:00:00.0,ILLINOIS.HUB,48.45
2016-07-20T17:00:00.0,2016-07-20T18:00:00.0,INDIANA.HUB,47.23
2016-07-20T17:00:00.0,2016-07-20T18:00:00.0,LOUISIANA.HUB,47.37
2016-07-20T17:00:00.0,2016-07-20T18:00:00.0,MICHIGAN.HUB,48.13
2016-07-20T17:00:00.0,2016-07-20T18:00:00.0,MINN.HUB,50.3
2016-07-20T17:00:00.0,2016-07-20T18:00:00.0,TEXAS.HUB,52.6
2016-07-20T18:00:00.0,2016-07-20T19:00:00.0,ARKANSAS.HUB,31.38
2016-07-20T18:00:00.0,2016-07-20T19:00:00.0,ILLINOIS.HUB,41.64
2016-07-20T18:00:00.0,2016-07-20T19:00:00.0,INDIANA.HUB,41.81
2016-07-20T18:00:00.0,2016-07-20T19:00:00.0,LOUISIANA.HUB,40.28
2016-07-20T18:00:00.0,2016-07-20T19:00:00.0,MICHIGAN.HUB,42.6
2016-07-20T18:00:00.0,2016-07-20T19:00:00.0,MINN.HUB,45.11
2016-07-20T18:00:00.0,2016-07-20T19:00:00.0,TEXAS.HUB,44.25
2016-07-20T19:00:00.0,2016-07-20T20:00:00.0,ARKANSAS.HUB,30.09
2016-07-20T19:00:00.0,2016-07-20T20:00:00.0,ILLINOIS.HUB,37.0
2016-07-20T19:00:00.0,2016-07-20T20:00:00.0,INDIANA.HUB,37.34
2016-07-20T19:00:00.0,2016-07-20T20:00:00.0,LOUISIANA.HUB,35.8
2016-07-20T19:00:00.0,2016-07-20T20:00:00.0,MICHIGAN.HUB,37.92
2016-07-20T19:00:00.0,2016-07-20T20:00:00.0,MINN.HUB,38.16
2016-07-20T19:00:00.0,2016-07-20T20:00:00.0,TEXAS.HUB,36.98
2016-07-20T20:00:00.0,2016-07-20T21:00:00.0,ARKANSAS.HUB,28.75
2016-07-20T20:00:00.0,2016-07-20T21:00:00.0,ILLINOIS.HUB,34.32
2016-07-20T20:00:00.0,2016-07-20T21:00:00.0,INDIANA.HUB,34.2
2016-07-20T20:00:00.0,2016-07-20T21:00:00.0,LOUISIANA.HUB,33.5
2016-07-20T20:00:00.0,2016-07-20T21:00:00.0,MICHIGAN.HUB,35.45
2016-07-20T20:00:00.0,2016-07-20T21:00:00.0,MINN.HUB,34.05
2016-07-20T20:00:00.0,2016-07-20T21:00:00.0,TEXAS.HUB,33.34
2016-07-20T21:00:00.0,2016-07-20T22:00:00.0,ARKANSAS.HUB,26.58
2016-07-20T21:00:00.0,2016-07-20T22:00:00.0,ILLINOIS.HUB,28.57
2016-07-20T21:00:00.0,2016-07-20T22:00:00.0,INDIANA.HUB,29.44
2016-07-20T21:00:00.0,2016-07-20T22:00:00.0,LOUISIANA.HUB,28.7
2016-07-20T21:00:00.0,2016-07-20T22:00:00.0,MICHIGAN.HUB,31.27
2016-07-20T21:00:00.0,2016-07-20T22:00:00.0,MINN.HUB,32.52
2016-07-20T21:00:00.0,2016-07-20T22:00:00.0,TEXAS.HUB,27.65
2016-07-20T22:00:00.0,2016-07-20T23:00:00.0,ARKANSAS.HUB,25.37
2016-07-20T22:00:00.0,2016-07-20T23:00:00.0,ILLINOIS.HUB,26.8
2016-07-20T22:00:00.0,2016-07-20T23:00:00.0,INDIANA.HUB,27.13
2016-07-20T22:00:00.0,2016-07-20T23:00:00.0,LOUISIANA.HUB,27.19
2016-07-20T22:00:00.0,2016-07-20T23:00:00.0,MICHIGAN.HUB,28.65
2016-07-20T22:00:00.0,2016-07-20T23:00:00.0,MINN.HUB,24.7
2016-07-20T22:00:00.0,2016-07-20T23:00:00.0,TEXAS.HUB,27.62
2016-07-20T23:00:00.0,2016-07-21T00:00:00.0,ARKANSAS.HUB,24.13
2016-07-20T23:00:00.0,2016-07-21T00:00:00.0,ILLINOIS.HUB,24.78
2016-07-20T23:00:00.0,2016-07-21T00:00:00.0,INDIANA.HUB,24.85
2016-07-20T23:00:00.0,2016-07-21T00:00:00.0,LOUISIANA.HUB,26.24
2016-07-20T23:00:00.0,2016-07-21T00:00:00.0,MICHIGAN.HUB,27.1
2016-07-20T23:00:00.0,2016-07-21T00:00:00.0,MINN.HUB,20.65
2016-07-20T23:00:00.0,2016-07-21T00:00:00.0,TEXAS.HUB,26.96
2016-07-21T00:00:00.0,2016-07-21T01:00:00.0,ARKANSAS.HUB,22.06
2016-07-21T00:00:00.0,2016-07-21T01:00:00.0,ILLINOIS.HUB,23.11
2016-07-21T00:00:00.0,2016-07-21T01:00:00.0,INDIANA.HUB,22.97
2016-07-21T00:00:00.0,2016-07-21T01:00:00.0,LOUISIANA.HUB,23.81
2016-07-21T00:00:00.0,2016-07-21T01:00:00.0,MICHIGAN.HUB,24.62
2016-07-21T00:00:00.0,2016-07-21T01:00:00.0,MINN.HUB,19.14
2016-07-21T00:00:00.0,2016-07-21T01:00:00.0,TEXAS.HUB,23.85
2016-07-21T01:00:00.0,2016-07-21T02:00:00.0,ARKANSAS.HUB,20.83
2016-07-21T01:00:00.0,2016-07-21T02:00:00.0,ILLINOIS.HUB,21.28
2016-07-21T01:00:00.0,2016-07-21T02:00:00.0,INDIANA.HUB,21.44
2016-07-21T01:00:00.0,2016-07-21T02:00:00.0,LOUISIANA.HUB,23.17
2016-07-21T01:00:00.0,2016-07-21T02:00:00.0,MICHIGAN.HUB,22.31
2016-07-21T01:00:00.0,2016-07-21T02:00:00.0,MINN.HUB,17.76
2016-07-21T01:00:00.0,2016-07-21T02:00:00.0,TEXAS.HUB,23.78
2016-07-21T02:00:00.0,2016-07-21T03:00:00.0,ARKANSAS.HUB,20.06
2016-07-21T02:00:00.0,2016-07-21T03:00:00.0,ILLINOIS.HUB,20.55
2016-07-21T02:00:00.0,2016-07-21T03:00:00.0,INDIANA.HUB,20.54
2016-07-21T02:00:00.0,2016-07-21T03:00:00.0,LOUISIANA.HUB,21.78
2016-07-21T02:00:00.0,2016-07-21T03:00:00.0,MICHIGAN.HUB,21.57
2016-07-21T02:00:00.0,2016-07-21T03:00:00.0,MINN.HUB,16.36
2016-07-21T02:00:00.0,2016-07-21T03:00:00.0,TEXAS.HUB,22.91
2016-07-21T03:00:00.0,2016-07-21T04:00:00.0,ARKANSAS.HUB,19.5
2016-07-21T03:00:00.0,2016-07-21T04:00:00.0,ILLINOIS.HUB,19.98
2016-07-21T03:00:00.0,2016-07-21T04:00:00.0,INDIANA.HUB,20.02
2016-07-21T03:00:00.0,2016-07-21T04:00:00.0,LOUISIANA.HUB,21.38
2016-07-21T03:00:00.0,2016-07-21T04:00:00.0,MICHIGAN.HUB,20.95
2016-07-21T03:00:00.0,2016-07-21T04:00:00.0,MINN.HUB,17.04
2016-07-21T03:00:00.0,2016-07-21T04:00:00.0,TEXAS.HUB,22.42
2016-07-21T04:00:00.0,2016-07-21T05:00:00.0,ARKANSAS.HUB,19.62
2016-07-21T04:00:00.0,2016-07-21T05:00:00.0,ILLINOIS.HUB,20.82
2016-07-21T04:00:00.0,2016-07-21T05:00:00.0,INDIANA.HUB,21.23
2016-07-21T04:00:00.0,2016-07-21T05:00:00.0,LOUISIANA.HUB,20.85
2016-07-21T04:00:00.0,2016-07-21T05:00:00.0,MICHIGAN.HUB,22.36
2016-07-21T04:00:00.0,2016-07-21T05:00:00.0,MINN.HUB,17.32
2016-07-21T04:00:00.0,2016-07-21T05:00:00.0,TEXAS.HUB,20.84
2016-07-21T05:00:00.0,2016-07-21T06:00:00.0,ARKANSAS.HUB,20.36
2016-07-21T05:00:00.0,2016-07-21T06:00:00.0,ILLINOIS.HUB,22.63
2016-07-21T05:00:00.0,2016-07-21T06:00:00.0,INDIANA.HUB,22.61
2016-07-21T05:00:00.0,2016-07-21T06:00:00.0,LOUISIANA.HUB,21.85
2016-07-21T05:00:00.0,2016-07-21T06:00:00.0,MICHIGAN.HUB,26.09
2016-07-21T05:00:00.0,2016-07-21T06:00:00.0,MINN.HUB,19.43
2016-07-21T05:00:00.0,2016-07-21T06:00:00.0,TEXAS.HUB,22.66
2016-07-21T06:00:00.0,2016-07-21T07:00:00.0,ARKANSAS.HUB,21.83
2016-07-21T06:00:00.0,2016-07-21T07:00:00.0,ILLINOIS.HUB,23.66
2016-07-21T06:00:00.0,2016-07-21T07:00:00.0,INDIANA.HUB,25.35
2016-07-21T06:00:00.0,2016-07-21T07:00:00.0,LOUISIANA.HUB,23.78
2016-07-21T06:00:00.0,2016-07-21T07:00:00.0,MICHIGAN.HUB,27.56
2016-07-21T06:00:00.0,2016-07-21T07:00:00.0,MINN.HUB,20.2
2016-07-21T06:00:00.0,2016-07-21T07:00:00.0,TEXAS.HUB,24.11
2016-07-21T07:00:00.0,2016-07-21T08:00:00.0,ARKANSAS.HUB,24.44
2016-07-21T07:00:00.0,2016-07-21T08:00:00.0,ILLINOIS.HUB,25.91
2016-07-21T07:00:00.0,2016-07-21T08:00:00.0,INDIANA.HUB,27.87
2016-07-21T07:00:00.0,2016-07-21T08:00:00.0,LOUISIANA.HUB,26.23
2016-07-21T07:00:00.0,2016-07-21T08:00:00.0,MICHIGAN.HUB,30.32
2016-07-21T07:00:00.0,2016-07-21T08:00:00.0,MINN.HUB,24.29
2016-07-21T07:00:00.0,2016-07-21T08:00:00.0,TEXAS.HUB,26.35
2016-07-21T08:00:00.0,2016-07-21T09:00:00.0,ARKANSAS.HUB,26.26
2016-07-21T08:00:00.0,2016-07-21T09:00:00.0,ILLINOIS.HUB,27.77
2016-07-21T08:00:00.0,2016-07-21T09:00:00.0,INDIANA.HUB,32.43
2016-07-21T08:00:00.0,2016-07-21T09:00:00.0,LOUISIANA.HUB,28.33
2016-07-21T08:00:00.0,2016-07-21T09:00:00.0,MICHIGAN.HUB,35.21
2016-07-21T08:00:00.0,2016-07-21T09:00:00.0,MINN.HUB,30.45
2016-07-21T08:00:00.0,2016-07-21T09:00:00.0,TEXAS.HUB,28.33
2016-07-21T09:00:00.0,2016-07-21T10:00:00.0,ARKANSAS.HUB,28.13
2016-07-21T09:00:00.0,2016-07-21T10:00:00.0,ILLINOIS.HUB,32.94
2016-07-21T09:00:00.0,2016-07-21T10:00:00.0,INDIANA.HUB,36.37
2016-07-21T09:00:00.0,2016-07-21T10:00:00.0,LOUISIANA.HUB,31.36
2016-07-21T09:00:00.0,2016-07-21T10:00:00.0,MICHIGAN.HUB,38.47
2016-07-21T09:00:00.0,2016-07-21T10:00:00.0,MINN.HUB,36.42
2016-07-21T09:00:00.0,2016-07-21T10:00:00.0,TEXAS.HUB,29.94
2016-07-21T10:00:00.0,2016-07-21T11:00:00.0,ARKANSAS.HUB,31.26
2016-07-21T10:00:00.0,2016-07-21T11:00:00.0,ILLINOIS.HUB,41.26
2016-07-21T10:00:00.0,2016-07-21T11:00:00.0,INDIANA.HUB,43.0
2016-07-21T10:00:00.0,2016-07-21T11:00:00.0,LOUISIANA.HUB,35.11
2016-07-21T10:00:00.0,2016-07-21T11:00:00.0,MICHIGAN.HUB,46.09
2016-07-21T10:00:00.0,2016-07-21T11:00:00.0,MINN.HUB,40.59
2016-07-21T10:00:00.0,2016-07-21T11:00:00.0,TEXAS.HUB,34.96
2016-07-21T11:00:00.0,2016-07-21T12:00:00.0,ARKANSAS.HUB,34.29
2016-07-21T11:00:00.0,2016-07-21T12:00:00.0,ILLINOIS.HUB,42.67
2016-07-21T11:00:00.0,2016-07-21T12:00:00.0,INDIANA.HUB,49.11
2016-07-21T11:00:00.0,2016-07-21T12:00:00.0,LOUISIANA.HUB,42.53
2016-07-21T11:00:00.0,2016-07-21T12:00:00.0,MICHIGAN.HUB,50.25
2016-07-21T11:00:00.0,2016-07-21T12:00:00.0,MINN.HUB,44.81
2016-07-21T11:00:00.0,2016-07-21T12:00:00.0,TEXAS.HUB,41.57
2016-07-21T12:00:00.0,2016-07-21T13:00:00.0,ARKANSAS.HUB,42.54
2016-07-21T12:00:00.0,2016-07-21T13:00:00.0,ILLINOIS.HUB,48.79
2016-07-21T12:00:00.0,2016-07-21T13:00:00.0,INDIANA.HUB,57.3
2016-07-21T12:00:00.0,2016-07-21T13:00:00.0,LOUISIANA.HUB,52.87
2016-07-21T12:00:00.0,2016-07-21T13:00:00.0,MICHIGAN.HUB,60.62
2016-07-21T12:00:00.0,2016-07-21T13:00:00.0,MINN.HUB,52.95
2016-07-21T12:00:00.0,2016-07-21T13:00:00.0,TEXAS.HUB,51.54
2016-07-21T13:00:00.0,2016-07-21T14:00:00.0,ARKANSAS.HUB,48.99
2016-07-21T13:00:00.0,2016-07-21T14:00:00.0,ILLINOIS.HUB,57.0
2016-07-21T13:00:00.0,2016-07-21T14:00:00.0,INDIANA.HUB,65.22
2016-07-21T13:00:00.0,2016-07-21T14:00:00.0,LOUISIANA.HUB,62.77
2016-07-21T13:00:00.0,2016-07-21T14:00:00.0,MICHIGAN.HUB,68.37
2016-07-21T13:00:00.0,2016-07-21T14:00:00.0,MINN.HUB,61.04
2016-07-21T13:00:00.0,2016-07-21T14:00:00.0,TEXAS.HUB,60.75
2016-07-21T14:00:00.0,2016-07-21T15:00:00.0,ARKANSAS.HUB,56.24
2016-07-21T14:00:00.0,2016-07-21T15:00:00.0,ILLINOIS.HUB,66.03
2016-07-21T14:00:00.0,2016-07-21T15:00:00.0,INDIANA.HUB,72.88
2016-07-21T14:00:00.0,2016-07-21T15:00:00.0,LOUISIANA.HUB,71.08
2016-07-21T14:00:00.0,2016-07-21T15:00:00.0,MICHIGAN.HUB,76.03
2016-07-21T14:00:00.0,2016-07-21T15:00:00.0,MINN.HUB,68.83
2016-07-21T14:00:00.0,2016-07-21T15:00:00.0,TEXAS.HUB,68.73
2016-07-21T15:00:00.0,2016-07-21T16:00:00.0,ARKANSAS.HUB,63.51
2016-07-21T15:00:00.0,2016-07-21T16:00:00.0,ILLINOIS.HUB,74.42
2016-07-21T15:00:00.0,2016-07-21T16:00:00.0,INDIANA.HUB,80.35
2016-07-21T15:00:00.0,2016-07-21T16:00:00.0,LOUISIANA.HUB,77.68
2016-07-21T15:00:00.0,2016-07-21T16:00:00.0,MICHIGAN.HUB,84.35
2016-07-21T15:00:00.0,2016-07-21T16:00:00.0,MINN.HUB,76.27
2016-07-21T15:00:00.0,2016-07-21T16:00:00.0,TEXAS.HUB,75.51
2016-07-21T16:00:00.0,2016-07-21T17:00:00.0,ARKANSAS.HUB,61.66
2016-07-21T16:00:00.0,2016-07-21T17:00:00.0,ILLINOIS.HUB,72.55
2016-07-21T16:00:00.0,2016-07-21T17:00:00.0,INDIANA.HUB,78.56
2016-07-21T16:00:00.0,2016-07-21T17:00:00.0,LOUISIANA.HUB,75.22
2016-07-21T16:00:00.0,2016-07-21T17:00:00.0,MICHIGAN.HUB,82.4
2016-07-21T16:00:00.0,2016-07-21T17:00:00.0,MINN.HUB,75.02
2016-07-21T16:00:00.0,2016-07-21T17:00:00.0,TEXAS.HUB,73.37
2016-07-21T17:00:00.0,2016-07-21T18:00:00.0,ARKANSAS.HUB,48.47
2016-07-21T17:00:00.0,2016-07-21T18:00:00.0,ILLINOIS.HUB,61.91
2016-07-21T17:00:00.0,2016-07-21T18:00:00.0,INDIANA.HUB,66.72
2016-07-21T17:00:00.0,2016-07-21T18:00:00.0,LOUISIANA.HUB,61.75
2016-07-21T17:00:00.0,2016-07-21T18:00:00.0,MICHIGAN.HUB,70.06
2016-07-21T17:00:00.0,2016-07-21T18:00:00.0,MINN.HUB,67.35
2016-07-21T17:00:00.0,2016-07-21T18:00:00.0,TEXAS.HUB,60.9
2016-07-21T18:00:00.0,2016-07-21T19:00:00.0,ARKANSAS.HUB,41.21
2016-07-21T18:00:00.0,2016-07-21T19:00:00.0,ILLINOIS.HUB,54.62
2016-07-21T18:00:00.0,2016-07-21T19:00:00.0,INDIANA.HUB,58.53
2016-07-21T18:00:00.0,2016-07-21T19:00:00.0,LOUISIANA.HUB,50.32
2016-07-21T18:00:00.0,2016-07-21T19:00:00.0,MICHIGAN.HUB,61.43
2016-07-21T18:00:00.0,2016-07-21T19:00:00.0,MINN.HUB,58.08
2016-07-21T18:00:00.0,2016-07-21T19:00:00.0,TEXAS.HUB,50.14
2016-07-21T19:00:00.0,2016-07-21T20:00:00.0,ARKANSAS.HUB,34.74
2016-07-21T19:00:00.0,2016-07-21T20:00:00.0,ILLINOIS.HUB,47.6
2016-07-21T19:00:00.0,2016-07-21T20:00:00.0,INDIANA.HUB,50.05
2016-07-21T19:00:00.0,2016-07-21T20:00:00.0,LOUISIANA.HUB,42.75
2016-07-21T19:00:00.0,2016-07-21T20:00:00.0,MICHIGAN.HUB,51.58
2016-07-21T19:00:00.0,2016-07-21T20:00:00.0,MINN.HUB,47.37
2016-07-21T19:00:00.0,2016-07-21T20:00:00.0,TEXAS.HUB,41.81
2016-07-21T20:00:00.0,2016-07-21T21:00:00.0,ARKANSAS.HUB,34.45
2016-07-21T20:00:00.0,2016-07-21T21:00:00.0,ILLINOIS.HUB,41.65
2016-07-21T20:00:00.0,2016-07-21T21:00:00.0,INDIANA.HUB,48.04
2016-07-21T20:00:00.0,2016-07-21T21:00:00.0,LOUISIANA.HUB,39.61
2016-07-21T20:00:00.0,2016-07-21T21:00:00.0,MICHIGAN.HUB,48.88
2016-07-21T20:00:00.0,2016-07-21T21:00:00.0,MINN.HUB,43.65
2016-07-21T20:00:00.0,2016-07-21T21:00:00.0,TEXAS.HUB,39.22
2016-07-21T21:00:00.0,2016-07-21T22:00:00.0,ARKANSAS.HUB,28.8
2016-07-21T21:00:00.0,2016-07-21T22:00:00.0,ILLINOIS.HUB,37.21
2016-07-21T21:00:00.0,2016-07-21T22:00:00.0,INDIANA.HUB,38.46
2016-07-21T21:00:00.0,2016-07-21T22:00:00.0,LOUISIANA.HUB,31.27
2016-07-21T21:00:00.0,2016-07-21T22:00:00.0,MICHIGAN.HUB,40.45
2016-07-21T21:00:00.0,2016-07-21T22:00:00.0,MINN.HUB,37.0
2016-07-21T21:00:00.0,2016-07-21T22:00:00.0,TEXAS.HUB,32.07
2016-07-21T22:00:00.0,2016-07-21T23:00:00.0,ARKANSAS.HUB,26.23
2016-07-21T22:00:00.0,2016-07-21T23:00:00.0,ILLINOIS.HUB,29.5
2016-07-21T22:00:00.0,2016-07-21T23:00:00.0,INDIANA.HUB,30.15
2016-07-21T22:00:00.0,2016-07-21T23:00:00.0,LOUISIANA.HUB,27.9
2016-07-21T22:00:00.0,2016-07-21T23:00:00.0,MICHIGAN.HUB,31.73
2016-07-21T22:00:00.0,2016-07-21T23:00:00.0,MINN.HUB,30.5
2016-07-21T22:00:00.0,2016-07-21T23:00:00.0,TEXAS.HUB,26.92
2016-07-21T23:00:00.0,2016-07-22T00:00:00.0,ARKANSAS.HUB,24.59
2016-07-21T23:00:00.0,2016-07-22T00:00:00.0,ILLINOIS.HUB,26.46
2016-07-21T23:00:00.0,2016-07-22T00:00:00.0,INDIANA.HUB,27.02
2016-07-21T23:00:00.0,2016-07-22T00:00:00.0,LOUISIANA.HUB,26.04
2016-07-21T23:00:00.0,2016-07-22T00:00:00.0,MICHIGAN.HUB,28.36
2016-07-21T23:00:00.0,2016-07-22T00:00:00.0,MINN.HUB,26.35
2016-07-21T23:00:00.0,2016-07-22T00:00:00.0,TEXAS.HUB,25.4
2016-07-22T00:00:00.0,2016-07-22T01:00:00.0,ARKANSAS.HUB,23.95
2016-07-22T00:00:00.0,2016-07-22T01:00:00.0,ILLINOIS.HUB,26.01
2016-07-22T00:00:00.0,2016-07-22T01:00:00.0,INDIANA.HUB,25.75
2016-07-22T00:00:00.0,2016-07-22T01:00:00.0,LOUISIANA.HUB,24.79
2016-07-22T00:00:00.0,2016-07-22T01:00:00.0,MICHIGAN.HUB,26.47
2016-07-22T00:00:00.0,2016-07-22T01:00:00.0,MINN.HUB,23.5
2016-07-22T00:00:00.0,2016-07-22T01:00:00.0,TEXAS.HUB,25.26
2016-07-22T01:00:00.0,2016-07-22T02:00:00.0,ARKANSAS.HUB,22.55
2016-07-22T01:00:00.0,2016-07-22T02:00:00.0,ILLINOIS.HUB,24.27
2016-07-22T01:00:00.0,2016-07-22T02:00:00.0,INDIANA.HUB,24.52
2016-07-22T01:00:00.0,2016-07-22T02:00:00.0,LOUISIANA.HUB,24.09
2016-07-22T01:00:00.0,2016-07-22T02:00:00.0,MICHIGAN.HUB,25.39
2016-07-22T01:00:00.0,2016-07-22T02:00:00.0,MINN.HUB,20.38
2016-07-22T01:00:00.0,2016-07-22T02:00:00.0,TEXAS.HUB,24.76
2016-07-22T02:00:00.0,2016-07-22T03:00:00.0,ARKANSAS.HUB,21.34
2016-07-22T02:00:00.0,2016-07-22T03:00:00.0,ILLINOIS.HUB,22.49
2016-07-22T02:00:00.0,2016-07-22T03:00:00.0,INDIANA.HUB,22.94
2016-07-22T02:00:00.0,2016-07-22T03:00:00.0,LOUISIANA.HUB,23.01
2016-07-22T02:00:00.0,2016-07-22T03:00:00.0,MICHIGAN.HUB,23.52
2016-07-22T02:00:00.0,2016-07-22T03:00:00.0,MINN.HUB,19.92
2016-07-22T02:00:00.0,2016-07-22T03:00:00.0,TEXAS.HUB,23.36
2016-07-22T03:00:00.0,2016-07-22T04:00:00.0,ARKANSAS.HUB,20.72
2016-07-22T03:00:00.0,2016-07-22T04:00:00.0,ILLINOIS.HUB,21.77
2016-07-22T03:00:00.0,2016-07-22T04:00:00.0,INDIANA.HUB,22.18
2016-07-22T03:00:00.0,2016-07-22T04:00:00.0,LOUISIANA.HUB,22.2
2016-07-22T03:00:00.0,2016-07-22T04:00:00.0,MICHIGAN.HUB,22.8
2016-07-22T03:00:00.0,2016-07-22T04:00:00.0,MINN.HUB,19.49
2016-07-22T03:00:00.0,2016-07-22T04:00:00.0,TEXAS.HUB,23.31
2016-07-22T04:00:00.0,2016-07-22T05:00:00.0,ARKANSAS.HUB,20.78
2016-07-22T04:00:00.0,2016-07-22T05:00:00.0,ILLINOIS.HUB,22.65
2016-07-22T04:00:00.0,2016-07-22T05:00:00.0,INDIANA.HUB,22.78
2016-07-22T04:00:00.0,2016-07-22T05:00:00.0,LOUISIANA.HUB,22.13
2016-07-22T04:00:00.0,2016-07-22T05:00:00.0,MICHIGAN.HUB,23.59
2016-07-22T04:00:00.0,2016-07-22T05:00:00.0,MINN.HUB,18.99
2016-07-22T04:00:00.0,2016-07-22T05:00:00.0,TEXAS.HUB,23.14
2016-07-22T05:00:00.0,2016-07-22T06:00:00.0,ARKANSAS.HUB,21.91
2016-07-22T05:00:00.0,2016-07-22T06:00:00.0,ILLINOIS.HUB,25.04
2016-07-22T05:00:00.0,2016-07-22T06:00:00.0,INDIANA.HUB,25.22
2016-07-22T05:00:00.0,2016-07-22T06:00:00.0,LOUISIANA.HUB,23.1
2016-07-22T05:00:00.0,2016-07-22T06:00:00.0,MICHIGAN.HUB,26.8
2016-07-22T05:00:00.0,2016-07-22T06:00:00.0,MINN.HUB,20.18
2016-07-22T05:00:00.0,2016-07-22T06:00:00.0,TEXAS.HUB,23.84
2016-07-22T06:00:00.0,2016-07-22T07:00:00.0,ARKANSAS.HUB,22.63
2016-07-22T06:00:00.0,2016-07-22T07:00:00.0,ILLINOIS.HUB,26.66
2016-07-22T06:00:00.0,2016-07-22T07:00:00.0,INDIANA.HUB,26.74
2016-07-22T06:00:00.0,2016-07-22T07:00:00.0,LOUISIANA.HUB,24.19
2016-07-22T06:00:00.0,2016-07-22T07:00:00.0,MICHIGAN.HUB,27.61
2016-07-22T06:00:00.0,2016-07-22T07:00:00.0,MINN.HUB,21.69
2016-07-22T06:00:00.0,2016-07-22T07:00:00.0,TEXAS.HUB,24.59
2016-07-22T07:00:00.0,2016-07-22T08:00:00.0,ARKANSAS.HUB,23.96
2016-07-22T07:00:00.0,2016-07-22T08:00:00.0,ILLINOIS.HUB,30.95
2016-07-22T07:00:00.0,2016-07-22T08:00:00.0,INDIANA.HUB,31.65
2016-07-22T07:00:00.0,2016-07-22T08:00:00.0,LOUISIANA.HUB,25.92
2016-07-22T07:00:00.0,2016-07-22T08:00:00.0,MICHIGAN.HUB,33.66
2016-07-22T07:00:00.0,2016-07-22T08:00:00.0,MINN.HUB,28.93
