interval_start_est,interval_end_est,node,lmp
2023-08-28T07:00:00.0,2023-08-28T08:00:00.0,NSP.PVALEY.WND,23.05
2023-08-29T07:00:00.0,2023-08-29T08:00:00.0,GRE.ALTW,23.6
2023-08-29T07:00:00.0,2023-08-29T08:00:00.0,MINN.HUB,26.04
2023-08-29T07:00:00.0,2023-08-29T08:00:00.0,NSP.NOBLES.WND,22.62
2023-08-29T07:00:00.0,2023-08-29T08:00:00.0,NSP.PVALEY.WND,23.89
2023-08-30T07:00:00.0,2023-08-30T08:00:00.0,GRE.ALTW,22.32
2023-08-30T07:00:00.0,2023-08-30T08:00:00.0,MINN.HUB,22.63
2023-08-30T07:00:00.0,2023-08-30T08:00:00.0,NSP.NOBLES.WND,21.41
2023-08-30T07:00:00.0,2023-08-30T08:00:00.0,NSP.PVALEY.WND,22.94
2023-08-31T07:00:00.0,2023-08-31T08:00:00.0,GRE.ALTW,13.06
2023-08-31T07:00:00.0,2023-08-31T08:00:00.0,MINN.HUB,14.7
2023-08-31T07:00:00.0,2023-08-31T08:00:00.0,NSP.NOBLES.WND,-0.21
2023-08-31T07:00:00.0,2023-08-31T08:00:00.0,NSP.PVALEY.WND,17.77
2023-09-01T07:00:00.0,2023-09-01T08:00:00.0,GRE.ALTW,9.29
2023-09-01T07:00:00.0,2023-09-01T08:00:00.0,MINN.HUB,21.4
2023-09-01T07:00:00.0,2023-09-01T08:00:00.0,NSP.NOBLES.WND,3.75
2023-09-01T07:00:00.0,2023-09-01T08:00:00.0,NSP.PVALEY.WND,16.63
2023-09-02T07:00:00.0,2023-09-02T08:00:00.0,GRE.ALTW,12.97
2023-09-02T07:00:00.0,2023-09-02T08:00:00.0,MINN.HUB,23.35
2023-09-02T07:00:00.0,2023-09-02T08:00:00.0,NSP.NOBLES.WND,7.53
2023-09-02T07:00:00.0,2023-09-02T08:00:00.0,NSP.PVALEY.WND,16.0
2023-09-03T07:00:00.0,2023-09-03T08:00:00.0,GRE.ALTW,12.1
2023-09-03T07:00:00.0,2023-09-03T08:00:00.0,MINN.HUB,23.73
2023-09-03T07:00:00.0,2023-09-03T08:00:00.0,NSP.NOBLES.WND,9.87
2023-09-03T07:00:00.0,2023-09-03T08:00:00.0,NSP.PVALEY.WND,18.83
2023-09-04T07:00:00.0,2023-09-04T08:00:00.0,GRE.ALTW,11.94
2023-09-04T07:00:00.0,2023-09-04T08:00:00.0,MINN.HUB,20.22
2023-09-04T07:00:00.0,2023-09-04T08:00:00.0,NSP.NOBLES.WND,0.33
2023-09-04T07:00:00.0,2023-09-04T08:00:00.0,NSP.PVALEY.WND,17.04
2023-09-05T07:00:00.0,2023-09-05T08:00:00.0,GRE.ALTW,17.99
2023-09-05T07:00:00.0,2023-09-05T08:00:00.0,MINN.HUB,28.27
2023-09-05T07:00:00.0,2023-09-05T08:00:00.0,NSP.NOBLES.WND,13.04
2023-09-05T07:00:00.0,2023-09-05T08:00:00.0,NSP.PVALEY.WND,25.49
2023-09-06T07:00:00.0,2023-09-06T08:00:00.0,GRE.ALTW,9.99
2023-09-06T07:00:00.0,2023-09-06T08:00:00.0,MINN.HUB,23.93
2023-09-06T07:00:00.0,2023-09-06T08:00:00.0,NSP.NOBLES.WND,3.18
2023-09-06T07:00:00.0,2023-09-06T08:00:00.0,NSP.PVALEY.WND,19.26
2023-09-07T07:00:00.0,2023-09-07T08:00:00.0,GRE.ALTW,24.12
2023-09-07T07:00:00.0,2023-09-07T08:00:00.0,MINN.HUB,25.3
2023-09-07T07:00:00.0,2023-09-07T08:00:00.0,NSP.NOBLES.WND,23.61
2023-09-07T07:00:00.0,2023-09-07T08:00:00.0,NSP.PVALEY.WND,24.48
2023-09-08T07:00:00.0,2023-09-08T08:00:00.0,GRE.ALTW,26.92
2023-09-08T07:00:00.0,2023-09-08T08:00:00.0,MINN.HUB,27.27
2023-09-08T07:00:00.0,2023-09-08T08:00:00.0,NSP.NOBLES.WND,25.87
2023-09-08T07:00:00.0,2023-09-08T08:00:00.0,NSP.PVALEY.WND,26.97
2023-09-09T07:00:00.0,2023-09-09T08:00:00.0,GRE.ALTW,19.92
2023-09-09T07:00:00.0,2023-09-09T08:00:00.0,MINN.HUB,21.47
2023-09-09T07:00:00.0,2023-09-09T08:00:00.0,NSP.NOBLES.WND,19.22
2023-09-09T07:00:00.0,2023-09-09T08:00:00.0,NSP.PVALEY.WND,20.45
2023-09-10T07:00:00.0,2023-09-10T08:00:00.0,GRE.ALTW,20.42
2023-09-10T07:00:00.0,2023-09-10T08:00:00.0,MINN.HUB,21.26
2023-09-10T07:00:00.0,2023-09-10T08:00:00.0,NSP.NOBLES.WND,19.66
2023-09-10T07:00:00.0,2023-09-10T08:00:00.0,NSP.PVALEY.WND,20.35
2023-09-11T07:00:00.0,2023-09-11T08:00:00.0,GRE.ALTW,26.28
2023-09-11T07:00:00.0,2023-09-11T08:00:00.0,MINN.HUB,27.45
2023-09-11T07:00:00.0,2023-09-11T08:00:00.0,NSP.NOBLES.WND,25.28
2023-09-11T07:00:00.0,2023-09-11T08:00:00.0,NSP.PVALEY.WND,26.9
2023-09-12T07:00:00.0,2023-09-12T08:00:00.0,GRE.ALTW,27.9
2023-09-12T07:00:00.0,2023-09-12T08:00:00.0,MINN.HUB,28.17
2023-09-12T07:00:00.0,2023-09-12T08:00:00.0,NSP.NOBLES.WND,27.03
2023-09-12T07:00:00.0,2023-09-12T08:00:00.0,NSP.PVALEY.WND,28.19
2023-09-13T07:00:00.0,2023-09-13T08:00:00.0,GRE.ALTW,23.33
2023-09-13T07:00:00.0,2023-09-13T08:00:00.0,MINN.HUB,24.43
2023-09-13T07:00:00.0,2023-09-13T08:00:00.0,NSP.NOBLES.WND,22.68
2023-09-13T07:00:00.0,2023-09-13T08:00:00.0,NSP.PVALEY.WND,23.75
2023-09-14T07:00:00.0,2023-09-14T08:00:00.0,GRE.ALTW,15.24
2023-09-14T07:00:00.0,2023-09-14T08:00:00.0,MINN.HUB,21.74
2023-09-14T07:00:00.0,2023-09-14T08:00:00.0,NSP.NOBLES.WND,12.52
2023-09-14T07:00:00.0,2023-09-14T08:00:00.0,NSP.PVALEY.WND,15.85
2023-09-15T07:00:00.0,2023-09-15T08:00:00.0,GRE.ALTW,20.13
2023-09-15T07:00:00.0,2023-09-15T08:00:00.0,MINN.HUB,21.73
2023-09-15T07:00:00.0,2023-09-15T08:00:00.0,NSP.NOBLES.WND,20.02
2023-09-15T07:00:00.0,2023-09-15T08:00:00.0,NSP.PVALEY.WND,19.74
2023-09-16T07:00:00.0,2023-09-16T08:00:00.0,GRE.ALTW,21.01
2023-09-16T07:00:00.0,2023-09-16T08:00:00.0,MINN.HUB,22.12
2023-09-16T07:00:00.0,2023-09-16T08:00:00.0,NSP.NOBLES.WND,20.65
2023-09-16T07:00:00.0,2023-09-16T08:00:00.0,NSP.PVALEY.WND,21.03
2023-09-17T07:00:00.0,2023-09-17T08:00:00.0,GRE.ALTW,17.86
2023-09-17T07:00:00.0,2023-09-17T08:00:00.0,MINN.HUB,18.66
2023-09-17T07:00:00.0,2023-09-17T08:00:00.0,NSP.NOBLES.WND,17.65
2023-09-17T07:00:00.0,2023-09-17T08:00:00.0,NSP.PVALEY.WND,17.94
2023-09-18T07:00:00.0,2023-09-18T08:00:00.0,GRE.ALTW,11.16
2023-09-18T07:00:00.0,2023-09-18T08:00:00.0,MINN.HUB,20.09
2023-09-18T07:00:00.0,2023-09-18T08:00:00.0,NSP.NOBLES.WND,0.47
2023-09-18T07:00:00.0,2023-09-18T08:00:00.0,NSP.PVALEY.WND,15.96
2023-09-19T07:00:00.0,2023-09-19T08:00:00.0,GRE.ALTW,18.52
2023-09-19T07:00:00.0,2023-09-19T08:00:00.0,MINN.HUB,21.75
2023-09-19T07:00:00.0,2023-09-19T08:00:00.0,NSP.NOBLES.WND,18.05
2023-09-19T07:00:00.0,2023-09-19T08:00:00.0,NSP.PVALEY.WND,19.46
2023-09-20T07:00:00.0,2023-09-20T08:00:00.0,GRE.ALTW,18.49
2023-09-20T07:00:00.0,2023-09-20T08:00:00.0,MINN.HUB,24.3
2023-09-20T07:00:00.0,2023-09-20T08:00:00.0,NSP.NOBLES.WND,17.71
2023-09-20T07:00:00.0,2023-09-20T08:00:00.0,NSP.PVALEY.WND,19.71
2023-09-21T07:00:00.0,2023-09-21T08:00:00.0,GRE.ALTW,23.73
2023-09-21T07:00:00.0,2023-09-21T08:00:00.0,MINN.HUB,25.68
2023-09-21T07:00:00.0,2023-09-21T08:00:00.0,NSP.NOBLES.WND,20.94
2023-09-21T07:00:00.0,2023-09-21T08:00:00.0,NSP.PVALEY.WND,22.72
2023-09-22T07:00:00.0,2023-09-22T08:00:00.0,GRE.ALTW,24.38
2023-09-22T07:00:00.0,2023-09-22T08:00:00.0,MINN.HUB,25.59
2023-09-22T07:00:00.0,2023-09-22T08:00:00.0,NSP.NOBLES.WND,23.07
2023-09-22T07:00:00.0,2023-09-22T08:00:00.0,NSP.PVALEY.WND,24.81
2023-09-23T07:00:00.0,2023-09-23T08:00:00.0,GRE.ALTW,14.57
2023-09-23T07:00:00.0,2023-09-23T08:00:00.0,MINN.HUB,19.59
2023-09-23T07:00:00.0,2023-09-23T08:00:00.0,NSP.NOBLES.WND,13.93
2023-09-23T07:00:00.0,2023-09-23T08:00:00.0,NSP.PVALEY.WND,16.06
2023-09-24T07:00:00.0,2023-09-24T08:00:00.0,GRE.ALTW,17.7
2023-09-24T07:00:00.0,2023-09-24T08:00:00.0,MINN.HUB,21.12
2023-09-24T07:00:00.0,2023-09-24T08:00:00.0,NSP.NOBLES.WND,16.76
2023-09-24T07:00:00.0,2023-09-24T08:00:00.0,NSP.PVALEY.WND,18.58
2023-09-25T07:00:00.0,2023-09-25T08:00:00.0,GRE.ALTW,29.46
2023-09-25T07:00:00.0,2023-09-25T08:00:00.0,MINN.HUB,31.24
2023-09-25T07:00:00.0,2023-09-25T08:00:00.0,NSP.NOBLES.WND,28.61
2023-09-25T07:00:00.0,2023-09-25T08:00:00.0,NSP.PVALEY.WND,30.35
2023-09-26T07:00:00.0,2023-09-26T08:00:00.0,GRE.ALTW,32.25
2023-09-26T07:00:00.0,2023-09-26T08:00:00.0,MINN.HUB,34.24
2023-09-26T07:00:00.0,2023-09-26T08:00:00.0,NSP.NOBLES.WND,31.66
2023-09-26T07:00:00.0,2023-09-26T08:00:00.0,NSP.PVALEY.WND,31.49
2023-09-27T07:00:00.0,2023-09-27T08:00:00.0,GRE.ALTW,33.26
2023-09-27T07:00:00.0,2023-09-27T08:00:00.0,MINN.HUB,35.54
2023-09-27T07:00:00.0,2023-09-27T08:00:00.0,NSP.NOBLES.WND,31.77
2023-09-27T07:00:00.0,2023-09-27T08:00:00.0,NSP.PVALEY.WND,34.0
2023-09-28T07:00:00.0,2023-09-28T08:00:00.0,GRE.ALTW,21.84
2023-09-28T07:00:00.0,2023-09-28T08:00:00.0,MINN.HUB,24.66
2023-09-28T07:00:00.0,2023-09-28T08:00:00.0,NSP.NOBLES.WND,20.82
2023-09-28T07:00:00.0,2023-09-28T08:00:00.0,NSP.PVALEY.WND,22.47
2023-09-29T07:00:00.0,2023-09-29T08:00:00.0,GRE.ALTW,9.15
2023-09-29T07:00:00.0,2023-09-29T08:00:00.0,MINN.HUB,22.71
2023-09-29T07:00:00.0,2023-09-29T08:00:00.0,NSP.NOBLES.WND,6.06
2023-09-29T07:00:00.0,2023-09-29T08:00:00.0,NSP.PVALEY.WND,14.93
2023-09-30T07:00:00.0,2023-09-30T08:00:00.0,GRE.ALTW,10.35
2023-09-30T07:00:00.0,2023-09-30T08:00:00.0,MINN.HUB,23.54
2023-09-30T07:00:00.0,2023-09-30T08:00:00.0,NSP.NOBLES.WND,10.99
2023-09-30T07:00:00.0,2023-09-30T08:00:00.0,NSP.PVALEY.WND,18.23
2023-07-01T08:00:00.0,2023-07-01T09:00:00.0,GRE.ALTW,36.29
2023-07-01T08:00:00.0,2023-07-01T09:00:00.0,MINN.HUB,34.22
2023-07-01T08:00:00.0,2023-07-01T09:00:00.0,NSP.NOBLES.WND,35.58
2023-07-01T08:00:00.0,2023-07-01T09:00:00.0,NSP.PVALEY.WND,35.0
2023-07-02T08:00:00.0,2023-07-02T09:00:00.0,GRE.ALTW,24.7
2023-07-02T08:00:00.0,2023-07-02T09:00:00.0,MINN.HUB,24.82
2023-07-02T08:00:00.0,2023-07-02T09:00:00.0,NSP.NOBLES.WND,24.08
2023-07-02T08:00:00.0,2023-07-02T09:00:00.0,NSP.PVALEY.WND,24.76
2023-07-03T08:00:00.0,2023-07-03T09:00:00.0,GRE.ALTW,28.87
2023-07-03T08:00:00.0,2023-07-03T09:00:00.0,MINN.HUB,29.3
2023-07-03T08:00:00.0,2023-07-03T09:00:00.0,NSP.NOBLES.WND,27.82
2023-07-03T08:00:00.0,2023-07-03T09:00:00.0,NSP.PVALEY.WND,29.24
2023-07-04T08:00:00.0,2023-07-04T09:00:00.0,GRE.ALTW,22.95
2023-07-04T08:00:00.0,2023-07-04T09:00:00.0,MINN.HUB,23.31
2023-07-04T08:00:00.0,2023-07-04T09:00:00.0,NSP.NOBLES.WND,22.13
2023-07-04T08:00:00.0,2023-07-04T09:00:00.0,NSP.PVALEY.WND,23.24
2023-07-05T08:00:00.0,2023-07-05T09:00:00.0,GRE.ALTW,21.29
2023-07-05T08:00:00.0,2023-07-05T09:00:00.0,MINN.HUB,25.17
2023-07-05T08:00:00.0,2023-07-05T09:00:00.0,NSP.NOBLES.WND,1.49
2023-07-05T08:00:00.0,2023-07-05T09:00:00.0,NSP.PVALEY.WND,24.8
2023-07-06T08:00:00.0,2023-07-06T09:00:00.0,GRE.ALTW,26.69
2023-07-06T08:00:00.0,2023-07-06T09:00:00.0,MINN.HUB,25.79
2023-07-06T08:00:00.0,2023-07-06T09:00:00.0,NSP.NOBLES.WND,25.91
2023-07-06T08:00:00.0,2023-07-06T09:00:00.0,NSP.PVALEY.WND,26.68
2023-07-07T08:00:00.0,2023-07-07T09:00:00.0,GRE.ALTW,24.73
2023-07-07T08:00:00.0,2023-07-07T09:00:00.0,MINN.HUB,22.61
2023-07-07T08:00:00.0,2023-07-07T09:00:00.0,NSP.NOBLES.WND,9.21
2023-07-07T08:00:00.0,2023-07-07T09:00:00.0,NSP.PVALEY.WND,25.84
2023-07-08T08:00:00.0,2023-07-08T09:00:00.0,GRE.ALTW,25.41
2023-07-08T08:00:00.0,2023-07-08T09:00:00.0,MINN.HUB,25.1
2023-07-08T08:00:00.0,2023-07-08T09:00:00.0,NSP.NOBLES.WND,24.72
2023-07-08T08:00:00.0,2023-07-08T09:00:00.0,NSP.PVALEY.WND,25.17
2023-07-09T08:00:00.0,2023-07-09T09:00:00.0,GRE.ALTW,22.35
2023-07-09T08:00:00.0,2023-07-09T09:00:00.0,MINN.HUB,22.33
2023-07-09T08:00:00.0,2023-07-09T09:00:00.0,NSP.NOBLES.WND,14.25
2023-07-09T08:00:00.0,2023-07-09T09:00:00.0,NSP.PVALEY.WND,22.14
2023-07-10T08:00:00.0,2023-07-10T09:00:00.0,GRE.ALTW,19.81
2023-07-10T08:00:00.0,2023-07-10T09:00:00.0,MINN.HUB,29.08
2023-07-10T08:00:00.0,2023-07-10T09:00:00.0,NSP.NOBLES.WND,0.01
2023-07-10T08:00:00.0,2023-07-10T09:00:00.0,NSP.PVALEY.WND,30.6
2023-07-11T08:00:00.0,2023-07-11T09:00:00.0,GRE.ALTW,28.6
2023-07-11T08:00:00.0,2023-07-11T09:00:00.0,MINN.HUB,31.27
2023-07-11T08:00:00.0,2023-07-11T09:00:00.0,NSP.NOBLES.WND,27.55
2023-07-11T08:00:00.0,2023-07-11T09:00:00.0,NSP.PVALEY.WND,31.14
2023-07-12T08:00:00.0,2023-07-12T09:00:00.0,GRE.ALTW,31.22
2023-07-12T08:00:00.0,2023-07-12T09:00:00.0,MINN.HUB,31.49
2023-07-12T08:00:00.0,2023-07-12T09:00:00.0,NSP.NOBLES.WND,30.38
2023-07-12T08:00:00.0,2023-07-12T09:00:00.0,NSP.PVALEY.WND,31.05
2023-07-13T08:00:00.0,2023-07-13T09:00:00.0,GRE.ALTW,30.99
2023-07-13T08:00:00.0,2023-07-13T09:00:00.0,MINN.HUB,30.96
2023-07-13T08:00:00.0,2023-07-13T09:00:00.0,NSP.NOBLES.WND,30.08
2023-07-13T08:00:00.0,2023-07-13T09:00:00.0,NSP.PVALEY.WND,31.15
2023-07-14T08:00:00.0,2023-07-14T09:00:00.0,GRE.ALTW,31.28
2023-07-14T08:00:00.0,2023-07-14T09:00:00.0,MINN.HUB,32.4
2023-07-14T08:00:00.0,2023-07-14T09:00:00.0,NSP.NOBLES.WND,30.03
2023-07-14T08:00:00.0,2023-07-14T09:00:00.0,NSP.PVALEY.WND,31.89
2023-07-15T08:00:00.0,2023-07-15T09:00:00.0,GRE.ALTW,24.04
2023-07-15T08:00:00.0,2023-07-15T09:00:00.0,MINN.HUB,25.19
2023-07-15T08:00:00.0,2023-07-15T09:00:00.0,NSP.NOBLES.WND,23.25
2023-07-15T08:00:00.0,2023-07-15T09:00:00.0,NSP.PVALEY.WND,24.98
2023-07-16T08:00:00.0,2023-07-16T09:00:00.0,GRE.ALTW,22.01
2023-07-16T08:00:00.0,2023-07-16T09:00:00.0,MINN.HUB,21.79
2023-07-16T08:00:00.0,2023-07-16T09:00:00.0,NSP.NOBLES.WND,21.4
2023-07-16T08:00:00.0,2023-07-16T09:00:00.0,NSP.PVALEY.WND,22.12
2023-07-17T08:00:00.0,2023-07-17T09:00:00.0,GRE.ALTW,31.4
2023-07-17T08:00:00.0,2023-07-17T09:00:00.0,MINN.HUB,31.44
2023-07-17T08:00:00.0,2023-07-17T09:00:00.0,NSP.NOBLES.WND,30.37
2023-07-17T08:00:00.0,2023-07-17T09:00:00.0,NSP.PVALEY.WND,31.79
2023-07-18T08:00:00.0,2023-07-18T09:00:00.0,GRE.ALTW,23.71
2023-07-18T08:00:00.0,2023-07-18T09:00:00.0,MINN.HUB,24.79
2023-07-18T08:00:00.0,2023-07-18T09:00:00.0,NSP.NOBLES.WND,21.82
2023-07-18T08:00:00.0,2023-07-18T09:00:00.0,NSP.PVALEY.WND,24.94
2023-07-19T08:00:00.0,2023-07-19T09:00:00.0,GRE.ALTW,27.5
2023-07-19T08:00:00.0,2023-07-19T09:00:00.0,MINN.HUB,24.26
2023-07-19T08:00:00.0,2023-07-19T09:00:00.0,NSP.NOBLES.WND,14.06
2023-07-19T08:00:00.0,2023-07-19T09:00:00.0,NSP.PVALEY.WND,26.16
2023-07-20T08:00:00.0,2023-07-20T09:00:00.0,GRE.ALTW,16.91
2023-07-20T08:00:00.0,2023-07-20T09:00:00.0,MINN.HUB,22.36
2023-07-20T08:00:00.0,2023-07-20T09:00:00.0,NSP.NOBLES.WND,-13.41
2023-07-20T08:00:00.0,2023-07-20T09:00:00.0,NSP.PVALEY.WND,21.75
2023-07-21T08:00:00.0,2023-07-21T09:00:00.0,GRE.ALTW,31.23
2023-07-21T08:00:00.0,2023-07-21T09:00:00.0,MINN.HUB,30.61
2023-07-21T08:00:00.0,2023-07-21T09:00:00.0,NSP.NOBLES.WND,30.37
2023-07-21T08:00:00.0,2023-07-21T09:00:00.0,NSP.PVALEY.WND,30.94
2023-07-22T08:00:00.0,2023-07-22T09:00:00.0,GRE.ALTW,24.31
2023-07-22T08:00:00.0,2023-07-22T09:00:00.0,MINN.HUB,25.01
2023-07-22T08:00:00.0,2023-07-22T09:00:00.0,NSP.NOBLES.WND,23.67
2023-07-22T08:00:00.0,2023-07-22T09:00:00.0,NSP.PVALEY.WND,24.74
2023-07-23T08:00:00.0,2023-07-23T09:00:00.0,GRE.ALTW,22.34
2023-07-23T08:00:00.0,2023-07-23T09:00:00.0,MINN.HUB,21.93
2023-07-23T08:00:00.0,2023-07-23T09:00:00.0,NSP.NOBLES.WND,21.75
2023-07-23T08:00:00.0,2023-07-23T09:00:00.0,NSP.PVALEY.WND,22.36
2023-07-24T08:00:00.0,2023-07-24T09:00:00.0,GRE.ALTW,26.49
2023-07-24T08:00:00.0,2023-07-24T09:00:00.0,MINN.HUB,28.31
2023-07-24T08:00:00.0,2023-07-24T09:00:00.0,NSP.NOBLES.WND,25.47
2023-07-24T08:00:00.0,2023-07-24T09:00:00.0,NSP.PVALEY.WND,27.94
2023-07-25T08:00:00.0,2023-07-25T09:00:00.0,GRE.ALTW,31.69
2023-07-25T08:00:00.0,2023-07-25T09:00:00.0,MINN.HUB,30.69
2023-07-25T08:00:00.0,2023-07-25T09:00:00.0,NSP.NOBLES.WND,29.61
2023-07-25T08:00:00.0,2023-07-25T09:00:00.0,NSP.PVALEY.WND,32.51
2023-07-26T08:00:00.0,2023-07-26T09:00:00.0,GRE.ALTW,36.07
2023-07-26T08:00:00.0,2023-07-26T09:00:00.0,MINN.HUB,38.2
2023-07-26T08:00:00.0,2023-07-26T09:00:00.0,NSP.NOBLES.WND,35.12
2023-07-26T08:00:00.0,2023-07-26T09:00:00.0,NSP.PVALEY.WND,36.44
2023-07-27T08:00:00.0,2023-07-27T09:00:00.0,GRE.ALTW,33.77
2023-07-27T08:00:00.0,2023-07-27T09:00:00.0,MINN.HUB,35.56
2023-07-27T08:00:00.0,2023-07-27T09:00:00.0,NSP.NOBLES.WND,0.17
2023-07-27T08:00:00.0,2023-07-27T09:00:00.0,NSP.PVALEY.WND,34.39
2023-07-28T08:00:00.0,2023-07-28T09:00:00.0,GRE.ALTW,43.07
2023-07-28T08:00:00.0,2023-07-28T09:00:00.0,MINN.HUB,42.33
2023-07-28T08:00:00.0,2023-07-28T09:00:00.0,NSP.NOBLES.WND,41.88
2023-07-28T08:00:00.0,2023-07-28T09:00:00.0,NSP.PVALEY.WND,43.33
2023-07-29T08:00:00.0,2023-07-29T09:00:00.0,GRE.ALTW,24.08
2023-07-29T08:00:00.0,2023-07-29T09:00:00.0,MINN.HUB,24.79
2023-07-29T08:00:00.0,2023-07-29T09:00:00.0,NSP.NOBLES.WND,23.5
2023-07-29T08:00:00.0,2023-07-29T09:00:00.0,NSP.PVALEY.WND,25.07
2023-07-30T08:00:00.0,2023-07-30T09:00:00.0,GRE.ALTW,22.54
2023-07-30T08:00:00.0,2023-07-30T09:00:00.0,MINN.HUB,22.06
2023-07-30T08:00:00.0,2023-07-30T09:00:00.0,NSP.NOBLES.WND,21.85
2023-07-30T08:00:00.0,2023-07-30T09:00:00.0,NSP.PVALEY.WND,22.7
2023-07-31T08:00:00.0,2023-07-31T09:00:00.0,GRE.ALTW,24.7
2023-07-31T08:00:00.0,2023-07-31T09:00:00.0,MINN.HUB,23.96
2023-07-31T08:00:00.0,2023-07-31T09:00:00.0,NSP.NOBLES.WND,23.53
2023-07-31T08:00:00.0,2023-07-31T09:00:00.0,NSP.PVALEY.WND,25.15
2023-08-01T08:00:00.0,2023-08-01T09:00:00.0,GRE.ALTW,24.74
2023-08-01T08:00:00.0,2023-08-01T09:00:00.0,MINN.HUB,25.23
2023-08-01T08:00:00.0,2023-08-01T09:00:00.0,NSP.NOBLES.WND,23.75
2023-08-01T08:00:00.0,2023-08-01T09:00:00.0,NSP.PVALEY.WND,25.31
2023-08-02T08:00:00.0,2023-08-02T09:00:00.0,GRE.ALTW,26.73
2023-08-02T08:00:00.0,2023-08-02T09:00:00.0,MINN.HUB,27.07
2023-08-02T08:00:00.0,2023-08-02T09:00:00.0,NSP.NOBLES.WND,25.72
2023-08-02T08:00:00.0,2023-08-02T09:00:00.0,NSP.PVALEY.WND,26.72
2023-08-03T08:00:00.0,2023-08-03T09:00:00.0,GRE.ALTW,36.8
2023-08-03T08:00:00.0,2023-08-03T09:00:00.0,MINN.HUB,36.47
2023-08-03T08:00:00.0,2023-08-03T09:00:00.0,NSP.NOBLES.WND,35.53
2023-08-03T08:00:00.0,2023-08-03T09:00:00.0,NSP.PVALEY.WND,37.14
2023-08-04T08:00:00.0,2023-08-04T09:00:00.0,GRE.ALTW,37.57
2023-08-04T08:00:00.0,2023-08-04T09:00:00.0,MINN.HUB,37.56
2023-08-04T08:00:00.0,2023-08-04T09:00:00.0,NSP.NOBLES.WND,36.01
2023-08-04T08:00:00.0,2023-08-04T09:00:00.0,NSP.PVALEY.WND,38.27
2023-08-05T08:00:00.0,2023-08-05T09:00:00.0,GRE.ALTW,22.49
2023-08-05T08:00:00.0,2023-08-05T09:00:00.0,MINN.HUB,21.95
2023-08-05T08:00:00.0,2023-08-05T09:00:00.0,NSP.NOBLES.WND,21.38
2023-08-05T08:00:00.0,2023-08-05T09:00:00.0,NSP.PVALEY.WND,22.91
2023-08-06T08:00:00.0,2023-08-06T09:00:00.0,GRE.ALTW,18.4
2023-08-06T08:00:00.0,2023-08-06T09:00:00.0,MINN.HUB,20.49
2023-08-06T08:00:00.0,2023-08-06T09:00:00.0,NSP.NOBLES.WND,17.96
2023-08-06T08:00:00.0,2023-08-06T09:00:00.0,NSP.PVALEY.WND,19.03
2023-08-07T08:00:00.0,2023-08-07T09:00:00.0,GRE.ALTW,25.51
2023-08-07T08:00:00.0,2023-08-07T09:00:00.0,MINN.HUB,26.04
2023-08-07T08:00:00.0,2023-08-07T09:00:00.0,NSP.NOBLES.WND,25.09
2023-08-07T08:00:00.0,2023-08-07T09:00:00.0,NSP.PVALEY.WND,25.35
2023-08-08T08:00:00.0,2023-08-08T09:00:00.0,GRE.ALTW,32.18
2023-08-08T08:00:00.0,2023-08-08T09:00:00.0,MINN.HUB,31.92
2023-08-08T08:00:00.0,2023-08-08T09:00:00.0,NSP.NOBLES.WND,31.04
2023-08-08T08:00:00.0,2023-08-08T09:00:00.0,NSP.PVALEY.WND,33.45
2023-08-09T08:00:00.0,2023-08-09T09:00:00.0,GRE.ALTW,34.96
2023-08-09T08:00:00.0,2023-08-09T09:00:00.0,MINN.HUB,34.7
2023-08-09T08:00:00.0,2023-08-09T09:00:00.0,NSP.NOBLES.WND,33.81
2023-08-09T08:00:00.0,2023-08-09T09:00:00.0,NSP.PVALEY.WND,35.03
2023-08-10T08:00:00.0,2023-08-10T09:00:00.0,GRE.ALTW,33.09
2023-08-10T08:00:00.0,2023-08-10T09:00:00.0,MINN.HUB,33.51
2023-08-10T08:00:00.0,2023-08-10T09:00:00.0,NSP.NOBLES.WND,32.12
2023-08-10T08:00:00.0,2023-08-10T09:00:00.0,NSP.PVALEY.WND,34.45
2023-08-11T08:00:00.0,2023-08-11T09:00:00.0,GRE.ALTW,30.75
2023-08-11T08:00:00.0,2023-08-11T09:00:00.0,MINN.HUB,32.38
2023-08-11T08:00:00.0,2023-08-11T09:00:00.0,NSP.NOBLES.WND,29.96
2023-08-11T08:00:00.0,2023-08-11T09:00:00.0,NSP.PVALEY.WND,32.15
2023-08-12T08:00:00.0,2023-08-12T09:00:00.0,GRE.ALTW,24.99
2023-08-12T08:00:00.0,2023-08-12T09:00:00.0,MINN.HUB,25.46
2023-08-12T08:00:00.0,2023-08-12T09:00:00.0,NSP.NOBLES.WND,24.09
2023-08-12T08:00:00.0,2023-08-12T09:00:00.0,NSP.PVALEY.WND,25.67
2023-08-13T08:00:00.0,2023-08-13T09:00:00.0,GRE.ALTW,24.21
2023-08-13T08:00:00.0,2023-08-13T09:00:00.0,MINN.HUB,23.42
2023-08-13T08:00:00.0,2023-08-13T09:00:00.0,NSP.NOBLES.WND,23.69
2023-08-13T08:00:00.0,2023-08-13T09:00:00.0,NSP.PVALEY.WND,23.75
2023-08-14T08:00:00.0,2023-08-14T09:00:00.0,GRE.ALTW,17.28
2023-08-14T08:00:00.0,2023-08-14T09:00:00.0,MINN.HUB,26.31
2023-08-14T08:00:00.0,2023-08-14T09:00:00.0,NSP.NOBLES.WND,-36.42
